user_id,account_holder,user_profile,amount,txn_hour,country,city,new_device,new_payee,merchant_category,channel,is_fraud
1,A,Night_Owl,1622.5093536896711,20,India,Hyderabad,0,0,Electronics,Card_Online,0
1,A,Night_Owl,1461.4392180015955,3,India,Hyderabad,0,1,Fuel,UPI,0
1,A,Night_Owl,147.90357373876998,2,India,Hyderabad,0,0,Food,UPI,0
1,A,Night_Owl,1268.7661127336487,3,India,Hyderabad,0,0,Fuel,RTGS,0
1,A,Night_Owl,1104.341983808863,20,India,Hyderabad,0,0,Services,UPI,0
1,A,Night_Owl,1238.8021719752273,2,India,Hyderabad,0,0,Bills,Card_Swipe,0
1,A,Night_Owl,459.5359754507392,20,India,Hyderabad,0,1,Bills,UPI,0
1,A,Night_Owl,1075.212210006063,2,India,Bangalore,0,0,Bills,Card_Online,0
1,A,Night_Owl,1278.5149154905307,21,India,Hyderabad,0,0,Medical,NEFT,0
1,A,Night_Owl,940.1753421345362,1,India,Hyderabad,0,0,Grocery,Card_Online,0
1,A,Night_Owl,354.41215828519455,1,India,Chennai,0,0,Medical,Card_Online,0
1,A,Night_Owl,1049.17293220228,3,India,Hyderabad,0,0,Electronics,UPI,0
1,A,Night_Owl,168.51804244509458,3,India,Hyderabad,1,0,Fuel,UPI,0
1,A,Night_Owl,1583.5341809421811,0,India,Bangalore,0,0,Electronics,UPI,0
1,A,Night_Owl,1167.9139297295562,21,India,Hyderabad,0,0,Fuel,Card_Online,0
1,A,Night_Owl,585.6339361292605,23,India,Hyderabad,0,1,Travel,Card_Online,0
1,A,Night_Owl,968.4679745101437,1,India,Hyderabad,0,0,Medical,IMPS,0
1,A,Night_Owl,351.26916622313024,0,India,Hyderabad,0,0,Fuel,Card_Online,0
1,A,Night_Owl,1404.6695344993725,3,India,Hyderabad,0,0,Lifestyle,Card_Online,0
1,A,Night_Owl,1166.7029300253098,22,India,Hyderabad,0,0,Services,UPI,0
1,A,Night_Owl,1583.2267778402656,1,India,Hyderabad,0,0,Grocery,UPI,0
1,A,Night_Owl,666.5753581043555,1,India,Hyderabad,0,0,Lifestyle,UPI,0
1,A,Night_Owl,1023.2411989296844,20,India,Hyderabad,0,0,Electronics,NEFT,0
1,A,Night_Owl,1659.7018251260424,23,India,Hyderabad,0,0,Electronics,Card_Online,0
1,A,Night_Owl,1025.1144158448533,1,India,Hyderabad,1,0,Travel,UPI,0
1,A,Night_Owl,1139.281936490122,22,India,Hyderabad,0,0,Bills,IMPS,0
1,A,Night_Owl,902.6007827623116,0,India,Hyderabad,0,0,Fuel,UPI,0
1,A,Night_Owl,1265.8717908209364,0,India,Hyderabad,0,0,Lifestyle,UPI,0
1,A,Night_Owl,1599.1309268958023,0,India,Hyderabad,0,1,Medical,Card_Online,0
1,A,Night_Owl,2151.3073276720343,1,India,Hyderabad,0,0,Travel,Card_Online,0
1,A,Night_Owl,1307.187044059048,23,India,Chennai,0,1,Travel,UPI,0
1,A,Night_Owl,766.3293797565209,2,India,Hyderabad,0,0,Bills,RTGS,0
1,A,Night_Owl,1530.2660462647136,3,India,Hyderabad,0,0,Bills,UPI,0
1,A,Night_Owl,1116.3841146301781,2,India,Hyderabad,0,0,Travel,NEFT,0
1,A,Night_Owl,903.8559249358144,3,India,Hyderabad,0,0,Lifestyle,Card_Online,0
1,A,Night_Owl,1246.7255802560717,3,India,Hyderabad,1,1,Travel,UPI,0
1,A,Night_Owl,853.2402975281475,21,India,Hyderabad,0,0,Lifestyle,UPI,0
1,A,Night_Owl,146.99567296622683,1,India,Hyderabad,0,0,Food,Card_Online,0
1,A,Night_Owl,873.3626557698369,21,India,Mumbai,0,0,Fuel,UPI,0
1,A,Night_Owl,642.7408602288499,3,India,Hyderabad,0,0,Bills,UPI,0
1,A,Night_Owl,531.3336674611387,1,India,Hyderabad,1,0,Lifestyle,UPI,0
1,A,Night_Owl,1099.9506972319703,1,India,Chennai,0,0,Fuel,UPI,0
1,A,Night_Owl,1572.8301622711053,23,India,Pune,0,0,Bills,UPI,0
1,A,Night_Owl,107.22313195728691,20,India,Hyderabad,0,0,Services,UPI,0
1,A,Night_Owl,1364.5842946816797,22,India,Hyderabad,0,0,Grocery,UPI,0
1,A,Night_Owl,1359.8715542888558,1,India,Hyderabad,0,0,Grocery,UPI,0
1,A,Night_Owl,1731.782526872767,1,India,Delhi,0,1,Grocery,Card_Online,0
1,A,Night_Owl,586.9509216429651,0,India,Hyderabad,0,0,Bills,RTGS,0
1,A,Night_Owl,1318.687687197988,22,India,Hyderabad,0,0,Travel,UPI,0
1,A,Night_Owl,837.7012948735538,3,India,Hyderabad,0,0,Bills,UPI,0
1,A,Night_Owl,702.3004813154267,22,India,Hyderabad,0,1,Lifestyle,UPI,0
1,A,Night_Owl,1.0,1,India,Hyderabad,0,0,Electronics,Card_Online,0
1,A,Night_Owl,1060.3826797771012,21,India,Hyderabad,0,0,Electronics,Card_Online,0
1,A,Night_Owl,1370.584226102811,20,India,Hyderabad,0,0,Services,IMPS,0
1,A,Night_Owl,547.8131025143566,2,India,Hyderabad,0,0,Grocery,Card_Online,0
1,A,Night_Owl,1108.0647829803934,21,India,Hyderabad,0,0,Medical,UPI,0
1,A,Night_Owl,924.7190913373663,23,India,Hyderabad,0,0,Electronics,UPI,0
1,A,Night_Owl,1.0,21,India,Hyderabad,0,1,Bills,UPI,0
1,A,Night_Owl,427.7183789194768,0,India,Hyderabad,0,0,Travel,UPI,0
1,A,Night_Owl,1250.2267245119283,21,India,Bangalore,1,0,Lifestyle,Card_Online,1
1,A,Night_Owl,1572.3316442911837,21,India,Mumbai,0,1,Food,UPI,0
1,A,Night_Owl,449.56294973900367,20,India,Hyderabad,0,0,Electronics,Card_Online,0
1,A,Night_Owl,1155.1544611868774,21,India,Hyderabad,1,0,Food,Card_Online,0
1,A,Night_Owl,400.31043453091615,21,India,Hyderabad,0,0,Food,UPI,0
1,A,Night_Owl,2055.585730301009,22,India,Hyderabad,0,0,Food,Card_Online,0
1,A,Night_Owl,1368.5554526995334,2,India,Pune,0,0,Travel,RTGS,0
1,A,Night_Owl,615.9285435913841,23,India,Hyderabad,1,0,Grocery,Card_Online,0
1,A,Night_Owl,1615.0640707210482,1,India,Hyderabad,0,0,Services,Card_Online,0
1,A,Night_Owl,809.2439581252884,1,India,Bangalore,0,1,Travel,Card_Swipe,0
1,A,Night_Owl,1369.825471594575,23,India,Hyderabad,0,0,Food,NEFT,0
1,A,Night_Owl,637.561368740674,1,India,Hyderabad,0,0,Services,Card_Online,0
1,A,Night_Owl,554.4396799151906,2,India,Mumbai,0,0,Grocery,NEFT,0
1,A,Night_Owl,1499.5990365843231,1,India,Hyderabad,0,1,Medical,Card_Online,0
1,A,Night_Owl,205.04536301903806,0,India,Hyderabad,0,0,Fuel,UPI,0
1,A,Night_Owl,1521.4469502144264,3,India,Hyderabad,1,0,Food,UPI,0
1,A,Night_Owl,1115.546595488256,2,India,Hyderabad,0,0,Medical,UPI,0
1,A,Night_Owl,1341.8907861800126,23,India,Mumbai,0,0,Electronics,UPI,0
1,A,Night_Owl,945.935877353895,2,India,Hyderabad,0,0,Medical,Card_Online,0
1,A,Night_Owl,1263.7253963229837,3,India,Hyderabad,1,1,Medical,NEFT,0
1,A,Night_Owl,1732.4077132370758,2,India,Mumbai,0,0,Grocery,Card_Swipe,0
1,A,Night_Owl,1255.935481494508,20,India,Hyderabad,0,0,Grocery,RTGS,0
1,A,Night_Owl,1441.4468497413734,23,India,Mumbai,1,0,Grocery,Card_Online,1
1,A,Night_Owl,1687.4925205675063,21,India,Hyderabad,0,0,Travel,UPI,0
1,A,Night_Owl,317.65369533211083,1,India,Mumbai,0,0,Services,UPI,0
1,A,Night_Owl,101.08391792495809,20,India,Hyderabad,0,1,Electronics,Card_Online,0
1,A,Night_Owl,585.5271682506843,2,India,Hyderabad,0,0,Fuel,UPI,0
1,A,Night_Owl,919.0124336828162,2,India,Hyderabad,0,0,Services,UPI,0
1,A,Night_Owl,947.316341412372,2,India,Chennai,0,0,Grocery,UPI,0
1,A,Night_Owl,1.0,21,India,Hyderabad,1,0,Food,Card_Swipe,0
1,A,Night_Owl,1290.0506581680875,23,India,Hyderabad,0,0,Electronics,UPI,0
1,A,Night_Owl,384.0030446078114,22,India,Hyderabad,0,0,Food,UPI,0
1,A,Night_Owl,469.2948370672294,0,India,Hyderabad,0,0,Medical,UPI,0
1,A,Night_Owl,988.5468400337991,23,India,Hyderabad,1,0,Food,UPI,0
1,A,Night_Owl,605.626633343951,2,India,Hyderabad,0,0,Bills,Card_Online,0
1,A,Night_Owl,1139.7132499627116,0,India,Hyderabad,0,0,Grocery,UPI,0
1,A,Night_Owl,994.9693414498682,0,India,Hyderabad,0,0,Food,UPI,0
1,A,Night_Owl,800.6423902920748,0,India,Delhi,0,0,Grocery,NEFT,0
1,A,Night_Owl,1234.542488108963,23,India,Bangalore,0,1,Electronics,UPI,0
1,A,Night_Owl,982.0104495848652,22,India,Hyderabad,0,1,Food,Card_Online,0
1,A,Night_Owl,1028.3603304286416,23,India,Hyderabad,0,0,Electronics,Card_Online,0
1,A,Night_Owl,284.55699933389803,23,India,Chennai,1,0,Bills,UPI,1
1,A,Night_Owl,1.0,1,India,Hyderabad,1,0,Bills,NEFT,0
2,B,Student,322.53588825743765,17,India,Chennai,0,0,Lifestyle,Card_Online,0
2,B,Student,374.9836745245657,13,India,Pune,0,0,Bills,RTGS,0
2,B,Student,360.9540971677067,16,India,Chennai,0,1,Food,UPI,0
2,B,Student,455.44250501732097,15,India,Pune,1,0,Grocery,IMPS,0
2,B,Student,205.3233892922255,11,India,Pune,0,0,Lifestyle,UPI,0
2,B,Student,128.7205184692323,16,India,Pune,0,0,Electronics,UPI,0
2,B,Student,239.0163214538572,15,India,Pune,0,0,Grocery,UPI,0
2,B,Student,697.1602006325068,10,India,Chennai,0,0,Travel,UPI,0
2,B,Student,209.16582485700718,19,India,Pune,0,0,Medical,UPI,0
2,B,Student,298.4243994719629,22,India,Pune,0,0,Travel,UPI,0
2,B,Student,305.0534664797905,16,India,Chennai,1,1,Travel,IMPS,1
2,B,Student,479.93904439424307,21,India,Pune,0,1,Medical,Card_Online,0
2,B,Student,303.8378835475364,15,India,Pune,0,1,Services,UPI,0
2,B,Student,421.03573112057927,16,India,Pune,0,0,Services,Card_Online,0
2,B,Student,495.6022013213784,16,India,Pune,0,0,Bills,UPI,0
2,B,Student,44.88894769895791,21,India,Pune,0,0,Food,UPI,0
2,B,Student,149.19125648596702,20,India,Pune,0,0,Medical,RTGS,0
2,B,Student,264.48716291309967,10,India,Pune,0,0,Medical,UPI,0
2,B,Student,193.51029113294987,11,India,Pune,1,0,Grocery,Card_Swipe,0
2,B,Student,298.27141153550883,13,India,Pune,0,0,Food,UPI,0
2,B,Student,166.38994863039636,16,India,Pune,0,1,Services,UPI,0
2,B,Student,446.6851731108336,12,India,Pune,0,0,Lifestyle,UPI,0
2,B,Student,290.52732532017137,22,India,Pune,0,0,Services,Card_Online,0
2,B,Student,385.71916545913416,17,India,Pune,0,0,Food,UPI,0
2,B,Student,65.81327636700641,11,India,Bangalore,0,0,Services,NEFT,0
2,B,Student,442.3291561424853,15,India,Pune,0,0,Fuel,UPI,0
2,B,Student,603.1686866201344,17,India,Pune,0,0,Fuel,UPI,0
2,B,Student,111.89193089280934,15,India,Pune,1,0,Food,UPI,0
2,B,Student,443.82123831495176,19,India,Pune,0,0,Fuel,UPI,0
2,B,Student,364.9145437209818,15,India,Pune,0,0,Bills,UPI,0
2,B,Student,422.24019686154384,13,India,Pune,0,0,Fuel,UPI,0
2,B,Student,425.43017940984987,11,India,Mumbai,0,0,Lifestyle,Card_Online,0
2,B,Student,447.6131557617262,20,India,Pune,1,0,Medical,UPI,0
2,B,Student,387.9975267462261,20,India,Pune,1,0,Food,Card_Online,0
2,B,Student,356.9325221671142,12,India,Pune,0,0,Lifestyle,Card_Online,0
2,B,Student,6.69543495258398,18,India,Pune,0,0,Travel,UPI,0
2,B,Student,124.65286685164173,19,India,Pune,0,0,Electronics,NEFT,0
2,B,Student,440.7692426875708,18,India,Pune,0,0,Services,UPI,0
2,B,Student,358.27672846845945,16,India,Hyderabad,0,0,Electronics,UPI,0
2,B,Student,515.9652866909701,14,India,Pune,0,0,Food,UPI,0
2,B,Student,456.1870649507213,18,India,Pune,0,0,Medical,NEFT,0
2,B,Student,252.17526256259174,21,India,Pune,0,0,Services,UPI,0
2,B,Student,183.6799326495912,14,India,Pune,0,0,Medical,UPI,0
2,B,Student,504.31581278724275,14,India,Pune,0,0,Travel,NEFT,0
2,B,Student,525.5849936138695,15,India,Pune,0,1,Food,RTGS,0
2,B,Student,231.43989485626557,11,India,Pune,0,1,Food,UPI,0
2,B,Student,314.9765629341326,18,India,Pune,0,0,Medical,Card_Online,0
2,B,Student,396.9366450780718,12,India,Mumbai,0,0,Food,Card_Online,0
2,B,Student,212.1183186063,11,India,Delhi,0,0,Lifestyle,UPI,0
2,B,Student,471.9163925327688,21,India,Pune,0,0,Medical,NEFT,0
2,B,Student,50.73473849427569,18,India,Pune,0,0,Bills,UPI,0
2,B,Student,206.86398156833104,17,India,Pune,1,0,Medical,UPI,0
2,B,Student,259.12168516664127,13,India,Pune,0,0,Electronics,UPI,0
2,B,Student,511.74382755108076,13,India,Delhi,0,1,Food,Card_Online,0
2,B,Student,361.21592642443915,16,India,Pune,0,0,Food,Card_Online,0
2,B,Student,596.3721061462084,21,India,Pune,0,0,Electronics,UPI,0
2,B,Student,320.2118413744927,21,India,Pune,0,1,Bills,UPI,0
2,B,Student,197.7681859781685,20,India,Pune,0,1,Fuel,UPI,0
2,B,Student,352.0707233495415,11,India,Pune,0,0,Lifestyle,Card_Online,0
2,B,Student,307.67343769442425,13,India,Pune,0,0,Food,UPI,0
2,B,Student,424.59338636761913,20,India,Pune,0,0,Services,Card_Online,0
2,B,Student,176.47711594341865,13,India,Pune,1,0,Food,Card_Swipe,0
2,B,Student,153.72878643553716,15,India,Pune,0,1,Bills,UPI,0
2,B,Student,197.6627862066017,11,India,Chennai,0,0,Grocery,UPI,0
2,B,Student,273.9443317590805,12,India,Pune,0,0,Fuel,NEFT,0
2,B,Student,256.3962328934921,22,India,Pune,0,0,Medical,UPI,0
2,B,Student,342.92940398919785,18,India,Mumbai,0,0,Travel,UPI,0
2,B,Student,488.4382458955563,14,India,Pune,0,0,Food,UPI,0
2,B,Student,349.44224045028244,10,India,Pune,0,1,Electronics,UPI,0
2,B,Student,539.9207401410607,12,India,Pune,0,0,Travel,UPI,0
2,B,Student,357.79770999777196,20,India,Mumbai,0,1,Medical,UPI,0
2,B,Student,191.8782536157322,17,India,Pune,0,0,Fuel,UPI,0
2,B,Student,137.8157069332767,11,India,Pune,0,0,Bills,UPI,0
2,B,Student,353.77458371854823,19,India,Pune,0,0,Electronics,Card_Online,0
2,B,Student,259.0554592242367,15,India,Pune,0,0,Grocery,UPI,0
2,B,Student,386.34622910499604,16,India,Pune,0,1,Services,UPI,0
2,B,Student,488.50004973071873,21,India,Pune,0,0,Grocery,UPI,0
2,B,Student,218.4121191590519,21,India,Pune,0,0,Grocery,RTGS,0
2,B,Student,257.1241897279391,15,India,Pune,0,0,Grocery,UPI,0
2,B,Student,237.5559237409679,11,India,Hyderabad,0,0,Services,NEFT,0
2,B,Student,322.9696716823829,20,India,Pune,0,1,Services,UPI,0
2,B,Student,418.61702110659536,12,India,Pune,0,1,Medical,UPI,0
2,B,Student,126.49814831869278,22,India,Hyderabad,0,0,Fuel,UPI,0
2,B,Student,330.00056606403444,21,India,Pune,1,0,Services,UPI,0
2,B,Student,380.1411502459956,15,India,Pune,0,0,Medical,UPI,0
2,B,Student,267.57013638883114,10,India,Pune,0,1,Grocery,UPI,0
2,B,Student,344.68189510123295,13,India,Pune,0,0,Travel,UPI,0
2,B,Student,372.654070789765,17,India,Pune,1,0,Travel,Card_Online,0
2,B,Student,402.92671582804087,18,India,Pune,0,0,Bills,UPI,0
2,B,Student,126.58041540057968,14,India,Pune,0,0,Bills,Card_Swipe,0
2,B,Student,102.6468447971962,14,India,Pune,0,0,Lifestyle,UPI,0
2,B,Student,381.9829302595674,20,India,Pune,0,0,Bills,UPI,0
2,B,Student,221.5933256504003,20,India,Hyderabad,1,0,Services,UPI,1
2,B,Student,216.5631725287824,15,India,Delhi,0,0,Medical,IMPS,0
2,B,Student,431.30408275520784,18,India,Pune,0,0,Food,UPI,0
2,B,Student,472.34073462914625,19,India,Pune,1,0,Lifestyle,UPI,0
2,B,Student,1.0,19,India,Pune,1,0,Fuel,NEFT,0
2,B,Student,249.08084765763022,20,India,Pune,1,0,Grocery,UPI,0
2,B,Student,501.82721838416245,20,India,Pune,0,0,Travel,UPI,0
2,B,Student,36.042804542689794,15,India,Pune,1,0,Grocery,UPI,0
2,B,Student,271.1981595253027,22,India,Pune,0,0,Travel,UPI,0
2,B,Student,58.23234208694757,21,India,Pune,0,0,Travel,IMPS,0
2,B,Student,146.47888424607953,20,India,Pune,1,0,Grocery,UPI,0
2,B,Student,177.9569988493396,11,India,Pune,0,0,Food,IMPS,0
2,B,Student,501.46544024538883,22,India,Mumbai,0,0,Food,RTGS,0
2,B,Student,246.87546915154613,12,India,Mumbai,0,0,Grocery,UPI,0
2,B,Student,161.22021840480795,11,India,Pune,0,0,Bills,IMPS,0
2,B,Student,128.7905619992447,15,India,Pune,0,0,Electronics,RTGS,0
2,B,Student,430.72565571746804,10,India,Pune,0,0,Bills,RTGS,0
2,B,Student,451.74753150852024,14,India,Pune,0,0,Fuel,UPI,0
2,B,Student,608.921277289165,19,India,Pune,0,0,Fuel,UPI,0
2,B,Student,173.78062911727685,19,India,Pune,0,0,Grocery,UPI,0
2,B,Student,110.57729942714701,20,India,Pune,0,0,Fuel,UPI,0
2,B,Student,287.6218207395993,20,India,Pune,0,0,Bills,UPI,0
2,B,Student,509.6020357563233,11,India,Pune,0,0,Lifestyle,UPI,0
2,B,Student,221.77967925691223,21,India,Pune,0,0,Electronics,UPI,0
2,B,Student,220.89491655804017,18,India,Pune,0,0,Services,IMPS,0
2,B,Student,342.86652289941804,14,India,Pune,0,0,Bills,UPI,0
2,B,Student,269.68703122910864,20,India,Bangalore,0,0,Travel,UPI,0
2,B,Student,421.10689685985255,16,India,Mumbai,0,0,Lifestyle,NEFT,0
2,B,Student,117.16591002037185,17,India,Pune,0,0,Electronics,UPI,0
2,B,Student,312.27446050784033,10,India,Pune,0,1,Services,IMPS,0
2,B,Student,590.3391149703277,11,India,Bangalore,1,0,Grocery,UPI,1
2,B,Student,401.9370798852083,12,India,Pune,0,0,Lifestyle,UPI,0
2,B,Student,199.17498136714468,16,India,Pune,0,1,Lifestyle,UPI,0
2,B,Student,257.46845619246017,16,India,Pune,0,0,Electronics,Card_Online,0
2,B,Student,27.92956724507843,22,India,Pune,0,0,Bills,Card_Online,0
2,B,Student,221.93167781572674,22,India,Delhi,0,0,Medical,UPI,0
2,B,Student,176.1482679523748,16,India,Pune,0,0,Services,UPI,0
2,B,Student,408.89604245368514,14,India,Pune,0,0,Services,UPI,0
2,B,Student,438.04464286129087,15,India,Mumbai,0,0,Services,Card_Online,0
2,B,Student,484.5425551732973,10,India,Delhi,0,0,Food,IMPS,0
2,B,Student,503.99810271189443,18,India,Pune,0,0,Travel,NEFT,0
2,B,Student,217.28864120255014,17,India,Pune,0,0,Travel,Card_Online,0
2,B,Student,283.7108346718095,22,India,Pune,1,0,Lifestyle,UPI,0
2,B,Student,324.2285872067506,21,India,Pune,0,1,Travel,RTGS,0
2,B,Student,109.62930185940604,13,India,Pune,0,0,Food,UPI,0
2,B,Student,218.4803377615296,18,India,Pune,0,0,Travel,IMPS,0
2,B,Student,224.03373563026034,12,India,Pune,0,0,Grocery,UPI,0
2,B,Student,229.09263897239126,19,India,Pune,0,0,Bills,Card_Online,0
2,B,Student,496.62265996350243,15,India,Chennai,1,0,Fuel,UPI,1
2,B,Student,316.6552258617916,13,India,Pune,0,0,Services,UPI,0
2,B,Student,201.80177616334964,21,India,Pune,0,0,Services,UPI,0
2,B,Student,348.76974319065914,15,India,Pune,0,0,Bills,NEFT,0
2,B,Student,352.25342339289,22,India,Pune,0,0,Travel,UPI,0
2,B,Student,21.320776758751947,12,India,Chennai,0,0,Medical,UPI,0
2,B,Student,429.5828495155746,11,India,Pune,0,0,Bills,UPI,0
2,B,Student,10.829297573457325,16,India,Pune,0,0,Lifestyle,UPI,0
2,B,Student,438.56756952021874,20,India,Delhi,0,0,Food,UPI,0
2,B,Student,229.2545935615554,20,India,Pune,1,1,Food,Card_Swipe,0
3,C,Salary_User,2131.5410240085516,14,India,Mumbai,0,0,Electronics,IMPS,0
3,C,Salary_User,1588.070409941442,21,India,Mumbai,0,0,Services,UPI,0
3,C,Salary_User,1133.6521734758182,15,India,Mumbai,1,0,Services,Card_Online,0
3,C,Salary_User,350.71444185827636,12,India,Mumbai,0,0,Bills,RTGS,0
3,C,Salary_User,1426.1277243512263,10,India,Mumbai,0,0,Medical,UPI,0
3,C,Salary_User,1926.439638404072,11,India,Hyderabad,0,0,Services,UPI,0
3,C,Salary_User,1139.6395370496748,8,India,Mumbai,0,0,Electronics,Card_Online,0
3,C,Salary_User,931.0333076084414,13,India,Mumbai,0,1,Fuel,UPI,0
3,C,Salary_User,1724.6864109346784,15,India,Mumbai,0,0,Lifestyle,Card_Online,0
3,C,Salary_User,958.5844902913943,16,India,Mumbai,0,0,Grocery,UPI,0
3,C,Salary_User,2395.420536437188,11,India,Mumbai,0,0,Grocery,RTGS,0
3,C,Salary_User,769.4204068770784,9,India,Mumbai,0,0,Food,Card_Online,0
3,C,Salary_User,1150.921624180083,12,India,Mumbai,1,0,Fuel,UPI,0
3,C,Salary_User,561.7180221750327,11,India,Mumbai,0,0,Grocery,IMPS,0
3,C,Salary_User,1100.980432707434,21,India,Chennai,0,0,Electronics,NEFT,0
3,C,Salary_User,1962.7743706695505,12,India,Hyderabad,0,0,Electronics,Card_Swipe,0
3,C,Salary_User,553.6747287829332,21,India,Mumbai,0,0,Lifestyle,UPI,0
3,C,Salary_User,989.9808057558954,14,India,Mumbai,0,0,Grocery,RTGS,0
3,C,Salary_User,1544.8014828492155,19,India,Mumbai,0,0,Electronics,IMPS,0
3,C,Salary_User,1200.1478995815944,8,India,Mumbai,1,1,Services,IMPS,0
3,C,Salary_User,1490.8173315166832,12,India,Mumbai,0,0,Electronics,UPI,0
3,C,Salary_User,489.40848316059964,14,India,Bangalore,0,0,Electronics,UPI,0
3,C,Salary_User,667.0210781674126,13,India,Mumbai,0,0,Grocery,UPI,0
3,C,Salary_User,1010.358655472781,17,India,Mumbai,0,0,Fuel,UPI,0
3,C,Salary_User,2326.1566788037762,21,India,Mumbai,0,0,Services,UPI,0
3,C,Salary_User,169.82401041050275,21,India,Mumbai,0,0,Food,UPI,0
3,C,Salary_User,1300.5906263062368,17,India,Mumbai,0,0,Grocery,UPI,0
3,C,Salary_User,1849.5316851217185,10,India,Mumbai,0,0,Electronics,NEFT,0
3,C,Salary_User,162.64920043437473,19,India,Mumbai,0,0,Medical,Card_Online,0
3,C,Salary_User,1901.4807857825913,15,India,Mumbai,0,0,Grocery,NEFT,0
3,C,Salary_User,1004.6330694200343,13,India,Mumbai,0,1,Electronics,UPI,0
